File,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
A01366686,-0.156180963,0.189096779,0.043730967,-0.038573936,-0.012842387,-0.073281623,-0.005984252,-0.107162662,0.175376162,-0.063587263,0.263725281,-0.029028118,-0.157469526,-0.077162132,-0.022784907,0.179466516,-0.181540415,-0.105656542,-0.107616723,-0.02188826,0.037175067,-0.071177788,0.066045128,0.117907107,-0.111883156,-0.254711986,-0.041973565,-0.099387862,0.073331326,-0.060446195,-0.016995523,-0.034456976,-0.172514156,-0.097002871,0.018644206,0.057403229,-0.016459316,-0.020361211,0.27150923,-0.058965094,-0.177401587,0.052275404,0.117655635,0.268340021,0.207315311,0.080412298,0.049553145,-0.102600232,0.12311627,-0.195110962,0.111043602,0.047864266,0.162139803,0.052953299,0.123354517,-0.198826551,-0.008978689,0.096891753,-0.135328561,0.04674397,0.074641734,0.055059567,-0.032861434,-0.060422838,0.256033987,0.113105744,-0.145771459,-0.139456213,0.112008855,-0.121692635,-0.02961446,0.12769179,-0.066641629,-0.131118536,-0.282108814,0.054932877,0.394945264,0.142418906,-0.184314474,-0.018910818,-0.041375253,-0.055293374,0.043725871,0.063825361,-0.127485499,-0.019913614,-0.071821503,-0.016579138,0.156861514,0.040384598,-0.059645135,0.159661651,0.02730914,-0.024827357,-0.044215158,0.028919628,-0.144086659,0.046787161,-0.141138896,-0.03926795,0.047934107,0.005669346,0.015868707,0.090788066,-0.209516257,0.092936233,-0.031854015,0.002003384,-0.018393248,0.144822329,-0.14553538,-0.018462718,0.095576815,-0.248399779,0.190208182,0.141236708,0.009880428,0.060955524,0.129242599,0.073258959,0.069168374,0.094089985,-0.102578811,-0.074384078,0.085061148,-0.072957881,0.185638964,0.042685382
A01366686,-0.167091087,0.103438571,0.025043897,-0.02093784,-0.038999319,-0.07290037,-0.03660173,-0.076918229,0.202522591,-0.082249984,0.200676963,0.041997649,-0.092972979,-0.071009241,-0.054329358,0.129306749,-0.150433064,-0.122666001,-0.098405488,-0.084193856,-0.03788634,-0.024817824,0.025191778,0.11227148,-0.155319944,-0.297697753,-0.055910472,-0.137735263,0.037788581,-0.085171066,-0.011782292,0.065889649,-0.148304686,-0.044610299,0.062038567,0.135594368,0.022517223,0.015235434,0.221869186,-0.045012932,-0.125395462,0.006271656,0.128151104,0.324564308,0.224388912,0.088481545,0.027494857,-0.086010337,0.20818828,-0.169257224,0.10398303,0.060352132,0.065747909,0.055188321,0.168155074,-0.191766784,0.027949458,0.041739807,-0.097721606,0.044091254,-0.000747156,0.028668566,-0.077725954,-0.044489935,0.254762113,0.108728081,-0.115248285,-0.126995876,0.13712956,-0.192061841,-0.014669174,0.110227272,-0.100223377,-0.105405241,-0.282061279,0.007416161,0.435855567,0.144959792,-0.163173333,0.028180266,-0.007517649,-0.075801313,0.092898317,0.073283166,-0.146901563,-0.003899138,-0.081976421,0.027792299,0.24083215,0.10032659,-0.056910373,0.107541911,-0.001570405,-0.003165941,-0.009926647,0.007723948,-0.146487519,0.00229896,-0.160699382,-0.061090399,0.086458579,0.009331292,-0.015216025,0.097752288,-0.21476607,0.098040923,-0.004975246,0.018152317,-0.013487733,0.118265375,-0.169542953,0.001333013,0.139112279,-0.217987359,0.209432676,0.106296182,0.026637373,0.093547411,0.089828499,0.038063902,0.006137271,0.053140137,-0.096702226,-0.066770464,0.036035776,-0.085359246,0.154920742,0.011362318
A01366906,-0.091292337,0.009614174,0.00262759,0.039814875,-0.101646103,0.070106424,-0.046337888,-0.088974893,0.245928586,-0.085390985,0.154085964,-0.067876078,-0.273226589,-0.007290347,-0.059204951,0.092691481,-0.146334723,-0.185412526,0.019686684,-0.07634183,0.031446375,0.009377834,-0.016900945,0.092504732,-0.128086478,-0.324384391,-0.099787898,-0.175199389,0.077273741,-0.091255136,-0.056645762,0.001937871,-0.148852468,-0.017723283,0.032401949,0.11428871,-0.045410205,-0.067439668,0.241219014,-0.009240425,-0.143769562,-0.005092626,-0.043182947,0.26626718,0.091506302,0.042979937,0.040918645,-0.0827948,0.103052348,-0.266585767,0.093768075,0.28849414,0.186861277,0.084441207,0.034247734,-0.155293465,-0.001548689,0.127212882,-0.183564335,0.147812963,0.118812203,0.034218207,0.055919148,-0.026223209,0.208548397,0.085330024,-0.130119815,-0.106413193,0.137235805,-0.212205529,-0.050626419,0.085239373,-0.139353499,-0.289546907,-0.22671026,0.050829291,0.476032495,0.212489098,-0.146051303,0.024586633,-0.109930225,-0.011562573,0.04150993,0.056369673,-0.078044295,0.001913267,-0.094849363,0.047076844,0.214324221,-0.001557168,-0.027557718,0.175879061,0.029875256,0.047758773,0.006926237,0.063199729,0.004057722,-0.032767605,-0.055509686,0.035913363,-0.048483338,-0.047708072,0.034597423,0.041508809,-0.196208239,0.1864281,-0.009448213,-0.068172537,-0.074065357,0.046871509,-0.13259536,0.043952249,0.239805385,-0.347996116,0.197820351,0.168126509,0.083788104,0.186184123,-0.017295441,0.075589649,-0.005463436,-0.104843363,-0.151050597,-0.123200804,-0.025709108,-0.017805584,0.029907795,0.058689762
A01366906,-0.082415558,0.011027065,0.023523968,0.003121314,-0.138221622,0.022256408,-0.041519247,-0.062120967,0.16051203,-0.146004334,0.185392454,-0.09041857,-0.234193042,0.021470718,0.044104334,0.081195667,-0.106764704,-0.117758013,-0.023690719,-0.017363712,0.056006666,0.00657902,-0.007305074,0.119121969,-0.160458103,-0.347932518,-0.140136883,-0.166407853,0.021946959,-0.072862439,-0.01904583,-0.026969736,-0.044349037,0.038634237,0.027230499,0.103774667,-0.059553206,-0.10184671,0.259433031,-0.048608202,-0.201833546,-0.013115709,0.00551371,0.184598446,0.075463384,0.078313373,0.076166548,-0.080608271,0.067557804,-0.221910179,0.081862412,0.22253187,0.053442106,0.087325543,0.058549043,-0.195137948,0.022043867,0.121730864,-0.160399586,0.091713153,0.033540986,0.030836575,0.050049931,0.004352167,0.235561579,0.108672269,-0.136018336,-0.140841722,0.109378971,-0.250268489,-0.101443842,0.095154427,-0.192363188,-0.267444849,-0.232174575,0.047800839,0.447403759,0.179489955,-0.144165069,-0.006899618,-0.060986128,-0.067637451,0.077098325,0.1086099,-0.041262887,-0.075312622,-0.095244057,0.040163912,0.244140819,-0.048104912,0.002107921,0.188843206,0.043878328,0.06600792,-0.023545634,0.039068758,-0.049813837,0.001346437,-0.029840119,0.030916236,0.060035873,-0.032989938,0.002217807,0.110003769,-0.245823354,0.171147987,-0.0299697,-0.107695684,-0.033783071,0.079257302,-0.183673173,-0.000968482,0.244905055,-0.262992173,0.175226241,0.221911266,0.104520179,0.149057299,0.06550353,0.069321655,0.031901546,-0.04020163,-0.221045762,-0.053597365,0.006063143,-0.016305031,0.00294191,0.027830536
A01366906,-0.043568909,0.043195732,0.000477821,-0.01273509,-0.111073084,0.0185291,-0.057360515,-0.048076436,0.195857987,-0.159294441,0.249444157,-0.057213232,-0.234264567,0.02689209,-0.027746033,0.098015137,-0.166275054,-0.097401626,-0.017943639,0.004838387,0.070685543,-0.004465001,-0.027490942,0.109526023,-0.108190462,-0.322124302,-0.133130774,-0.112607583,0.070405111,-0.11151953,-0.029165437,-0.013022183,-0.084057726,0.03858548,0.012523151,0.061724871,-0.091337956,-0.087760977,0.238709122,-0.020123173,-0.193287,0.043918621,0.009482467,0.233398899,0.090176515,0.04628307,0.023666587,-0.103851654,0.130441785,-0.248568222,0.088383749,0.216170266,0.128620014,0.104286589,0.067018002,-0.173568249,0.014751239,0.127079397,-0.147303775,0.10627792,0.046789832,0.047795817,0.046510953,-0.037523154,0.145142779,0.087069497,-0.133647531,-0.153132245,0.066122346,-0.241532475,-0.082299948,0.137347624,-0.150600106,-0.279915422,-0.244856223,0.037261121,0.430912405,0.208753675,-0.105758421,-0.000771497,-0.019794149,-0.094199568,0.051827259,0.070271738,-0.099704489,-0.03796215,-0.107563108,0.072659433,0.237047225,-0.035913635,-0.016575525,0.215744287,0.028761061,0.086514398,-0.038795087,0.038476892,-0.043953933,-0.021638796,-0.080906004,0.012992412,0.007175702,-0.060161576,-0.040653024,0.069074176,-0.227747008,0.178100899,0.000760947,-0.063860968,-0.035462163,0.097543865,-0.200697452,0.029614566,0.208411515,-0.265393943,0.186311305,0.189101979,0.1737331,0.109667867,0.080064915,0.011529248,0.000951356,-0.092384219,-0.178565919,-0.069406308,0.008861278,-0.019036472,0.028758824,-0.010720605
A01366906,-0.029997593,0.029454224,0.025401752,0.009703915,-0.148336351,0.059139881,-0.019836057,-0.078762606,0.220527902,-0.106594048,0.235323116,-0.127311051,-0.244630665,0.037789568,-0.006779271,0.083184473,-0.173751757,-0.137526795,-0.039162297,-0.024792872,0.037942372,-0.011664458,-0.007151267,0.121881992,-0.150322571,-0.36185357,-0.095780663,-0.138170555,0.088394359,-0.154524982,-0.034249183,0.018871063,-0.135288119,-0.00271304,-0.031846903,0.00354371,-0.084636085,-0.1135436,0.250721037,0.01264869,-0.188710093,0.045846045,-0.031404749,0.235843241,0.116466083,0.083581522,0.051397644,-0.129972562,0.119155452,-0.245490327,0.057135873,0.263139397,0.157700628,0.078491583,0.026656948,-0.187246859,0.008753438,0.085747644,-0.178594798,0.10106954,0.100657441,0.100074872,0.121695518,-0.043720171,0.222729549,0.066547751,-0.111700252,-0.075726889,0.06206771,-0.188299239,-0.081984013,0.071691737,-0.160117999,-0.285894096,-0.262889504,0.048031934,0.460798144,0.166360661,-0.141448721,-0.008691116,-0.099150851,-0.049333781,0.023259239,0.051245254,-0.168238834,-0.052222788,-0.093250379,0.05791574,0.223312199,-0.020739948,-0.004577589,0.196538925,0.035927199,0.025719855,-0.002961779,0.047046401,-0.085372999,0.029705852,-0.032840125,0.046661984,-0.027179971,-0.054071847,0.027896537,0.078602143,-0.268011689,0.225569695,-0.018322846,-0.09722282,-0.049153011,0.075099356,-0.164346606,0.028228983,0.210801676,-0.326985985,0.153126225,0.176727399,0.141057462,0.16941686,0.033698391,0.076848179,-0.049956344,-0.000765536,-0.150149435,-0.064237282,0.040282384,-0.016410017,0.046195738,0.044948377
A01366907,-0.021188108,0.088598996,0.025184175,-0.005017952,-0.066514827,0.054781001,-0.090110265,-0.083536886,0.121210881,-0.138079718,0.182523817,-0.078849845,-0.193158478,0.040200643,-0.055343844,0.124912187,-0.167218864,-0.069086529,-0.071985945,-0.056913253,-0.06959819,0.011888133,0.035948519,0.074528605,-0.04455338,-0.299589723,-0.029149448,-0.132788062,0.002287462,-0.042959001,-0.068140067,0.011693061,-0.10956955,0.011396479,0.013681197,0.015903799,-0.031755377,-0.028271995,0.224441141,0.019126695,-0.123207629,0.031137122,0.035962157,0.274735183,0.181590676,0.120351285,-0.033541858,-0.055528313,0.177911311,-0.177040324,0.07046786,0.103595026,0.167894304,-0.010329781,0.06723877,-0.14388606,0.03052433,0.093968891,-0.18042697,0.079969339,0.039243467,-0.019182442,-0.0002423,-0.042521875,0.297806501,0.108428955,-0.092770591,-0.095353074,0.178209171,-0.132997811,-0.02624231,0.045040116,-0.082979091,-0.187489063,-0.140534401,0.026844025,0.368968993,0.154932052,-0.152116045,0.030238722,-0.005509273,-0.101035826,0.071771063,0.115141593,-0.104060546,-0.062687941,-0.037714977,-0.043783329,0.182437137,-0.008509703,-0.033740986,0.209956512,-0.039693624,-0.053553753,0.015035169,-0.054088168,-0.128683165,0.059939865,-0.118108623,-0.057913113,0.031849552,-0.098774135,0.014445548,0.044976655,-0.245167837,0.110749356,-0.077845901,-0.008864778,0.079331689,0.055684425,-0.109556623,-0.032450389,0.208790749,-0.283641577,0.121502787,0.090962872,0.086800702,0.139254302,0.049502186,0.098784797,0.061584275,0.029128313,-0.21683301,-0.108192444,0.075811014,-0.060715973,0.090471424,0.063274436
A01366907,-0.031255279,0.126975164,0.030166782,-0.023768431,-0.051424518,0.052017681,-0.074080124,-0.107113466,0.115484953,-0.146197647,0.217559174,-0.118491232,-0.18183805,0.007320573,-0.058746427,0.128211439,-0.175596744,-0.076302469,-0.049752042,-0.046523768,-0.062339105,-0.006415993,0.007319815,0.093334824,-0.048927236,-0.310379088,-0.062598623,-0.141389966,-0.01216233,-0.054887436,-0.084661856,0.004285226,-0.124231458,0.004242543,-0.009243403,0.012547035,-0.047830079,-0.053725522,0.183759511,0.003324842,-0.104558349,0.032697525,0.067757554,0.295100451,0.192023277,0.086956248,-0.043160357,-0.046020955,0.188826486,-0.184060156,0.094314545,0.090903617,0.185762361,0.026599228,0.045601144,-0.139004007,0.023976363,0.108211905,-0.193470582,0.08935222,0.044905335,-0.040642709,-0.016293835,-0.031308722,0.308698833,0.158881932,-0.108872503,-0.092602938,0.191779703,-0.121873051,-0.013510108,0.005142386,-0.105599634,-0.195399582,-0.16414094,0.077187188,0.359734952,0.156499356,-0.138679221,0.038958475,-0.033487208,-0.065712504,0.057623524,0.12610817,-0.09393543,-0.08044938,-0.044760056,-0.014211899,0.173401982,-0.027909465,-0.040014733,0.21761021,-0.066492349,-0.058837265,0.014160425,-0.045348268,-0.128227174,0.0576207,-0.120571144,-0.022531107,0.01165906,-0.112266354,-0.018767562,0.056977987,-0.247873694,0.1100934,-0.034647573,-0.004874605,0.076800823,0.02491341,-0.104901522,-0.035301693,0.182442576,-0.29365322,0.145217419,0.067829013,0.113160111,0.172029674,0.054539315,0.092229679,0.085101917,-0.014118683,-0.206890941,-0.084474266,0.098384276,-0.032768887,0.062424794,0.068208389
A01366907,0.006355091,0.071933404,0.009198675,0.014585734,-0.076609462,0.088268787,-0.069599688,-0.077162988,0.093454286,-0.155989364,0.201256588,-0.049008992,-0.164930418,0.030118745,0.01229676,0.108755499,-0.130310223,-0.085767418,-0.072358951,-0.02913879,-0.044181913,0.025703236,0.031657506,0.056301571,-0.072576523,-0.316481411,-0.057400052,-0.135213524,0.030106809,-0.101029478,-0.075767271,0.005702543,-0.086819865,0.039742239,0.019051047,0.044598438,-0.079870589,-0.043454107,0.190515384,0.004997063,-0.15771912,0.038246982,0.043681152,0.257264704,0.162912905,0.149794072,-0.028678412,-0.062034916,0.149500683,-0.20584625,0.081692643,0.075211927,0.130199566,0.024489582,0.054307356,-0.152008757,0.023405006,0.070309132,-0.190388054,0.095787942,0.025164545,-0.035217773,0.00552566,-0.053416405,0.319215089,0.127813563,-0.104508765,-0.097926311,0.131796241,-0.171036795,-0.070991598,0.059291534,-0.09114255,-0.213989303,-0.155199826,0.025618162,0.340218127,0.163671747,-0.12481799,0.033543494,0.024274273,-0.069633096,0.077910766,0.132982075,-0.088531166,-0.057105109,-0.044504542,-0.02286176,0.222959027,-0.046998776,-0.031379439,0.208207563,-0.070075296,0.009740824,-0.000867395,-0.033043027,-0.112653904,0.046317782,-0.109638542,-0.068010561,0.042075858,-0.074210472,0.01141193,0.07718692,-0.224096656,0.14423658,-0.088944748,-0.003141898,0.105390109,0.036186837,-0.129330546,-0.029610269,0.195404276,-0.294966817,0.158923581,0.13036938,0.101992331,0.122868583,0.083695009,0.0817874,0.052312143,0.013110084,-0.281490445,-0.063508637,0.105693646,-0.069486842,0.059997238,0.036562353
A01366907,-0.066264495,0.084682092,0.029685119,0.037128959,-0.082768209,0.060304761,-0.111513682,-0.116409779,0.097919106,-0.126134902,0.212681413,-0.074571237,-0.168536991,-0.007254612,-0.027754338,0.105620235,-0.140160143,-0.110241711,-0.035223499,-0.007564466,-0.01970044,-0.017178554,0.001666762,0.061118182,-0.083170667,-0.326777279,-0.048854027,-0.139182881,0.029844381,-0.078905195,-0.099466175,0.006131137,-0.093019329,0.015476394,0.025300661,0.068651266,-0.025595784,-0.078553304,0.210663319,-0.026676366,-0.180769771,0.040776387,0.07242848,0.233129546,0.162679121,0.104702167,-0.040584929,-0.067255929,0.186580747,-0.186901838,0.12490356,0.110850438,0.177324474,0.031459216,0.044769108,-0.18593511,0.040545788,0.113841921,-0.218475536,0.072273031,0.050209191,-0.046655122,0.012548208,-0.022124209,0.260760784,0.17238304,-0.084561035,-0.092951752,0.137851521,-0.131735906,-0.042291734,0.025649261,-0.108483963,-0.231301457,-0.185276762,0.069124103,0.360660374,0.182019219,-0.158283666,0.038338736,0.029131925,-0.072375506,0.084691226,0.120874062,-0.100971133,-0.085947931,-0.053907499,-0.04590372,0.199480563,0.020133238,-0.026646527,0.191151381,-0.043083899,-0.020321889,0.024355568,-0.019868378,-0.108481757,0.032880601,-0.116133958,-0.058361083,0.016862839,-0.073122978,0.005723568,0.0664538,-0.255248785,0.099824101,-0.042040408,-0.018270668,0.077887677,0.003907186,-0.089226775,-0.004860971,0.1656771,-0.283668846,0.175673097,0.09238933,0.154963881,0.188735113,0.102328278,0.061439499,0.084816612,-0.019634377,-0.225777343,-0.07655824,0.109239131,-0.049340047,0.078490041,0.067003801
A01366969,-0.1115973,0.029877041,-0.004688546,0.014733911,-0.086806171,-0.040119004,0.044544518,-0.051609859,0.129939958,-0.059747636,0.262465864,-0.062965095,-0.305522978,0.041030653,-0.039992996,0.081150591,-0.110895418,-0.078806043,-0.059370954,-0.01199169,0.111028552,-0.021163434,0.071061082,0.148647249,-0.068337247,-0.339310974,-0.022166748,-0.12851508,0.016734697,-0.084693357,0.008578447,0.0550627,-0.137137055,-0.025090335,0.045548063,0.05116934,-0.051102493,-0.048562266,0.288369656,-0.036623299,-0.257733643,-0.055619545,0.052922238,0.267311364,0.191956207,0.018081393,-0.001661247,-0.109699383,0.075056553,-0.248079881,0.040811546,0.172140881,0.116673961,0.046650879,0.043727785,-0.188408762,0.008899225,0.145641431,-0.196816012,0.016765807,0.014746726,-0.071457602,0.074111499,-0.053855192,0.261464924,0.032713097,-0.157259867,-0.043698374,0.154402688,-0.196715325,0.010567171,0.160289556,-0.144029543,-0.280086488,-0.206232131,0.031180229,0.398988456,0.174788207,-0.114147127,0.054355226,-0.116242535,-0.01811141,0.074611872,0.141928807,-0.023577262,-0.006368244,-0.073348559,0.016126899,0.137977839,-0.029288549,-0.040605437,0.252481699,-0.001650259,-0.009665443,0.073315121,0.046925765,-0.096847944,-0.031291325,-0.155322105,-0.038744006,-0.091687188,-0.080258392,0.056653664,0.05761613,-0.222745076,0.029077692,-0.0371699,-0.029201154,0.010082217,-0.002893448,-0.04384803,-0.078185484,0.101095863,-0.340097666,0.159001678,0.134888202,0.072317392,0.182800785,0.020015959,0.049772143,0.030383982,-0.080604404,-0.149313077,0.033151176,0.082589649,0.017966194,0.07720232,-0.040995624
A01366969,-0.064609051,0.086927012,0.016547473,-0.004801318,-0.098495439,-0.02280803,0.023718551,-0.02749241,0.119306356,-0.043174461,0.232232094,-0.104287378,-0.239110544,0.029736007,0.039513171,0.051354673,-0.173523247,-0.069705747,-0.087324567,-0.030037282,0.066054948,-0.023319921,0.062188834,0.120568775,-0.116195306,-0.334840387,-0.039529644,-0.112018451,0.088521659,-0.125468239,-0.017294351,0.060456906,-0.157799557,-0.049182579,0.046411011,0.032440975,-0.072207913,-0.055196628,0.230574206,-0.033887871,-0.210156694,-0.022066671,0.029194916,0.276705593,0.231089368,0.06303031,-0.027991457,-0.043422207,0.035614453,-0.273466766,0.035413913,0.19459182,0.062356599,0.078685358,0.063890859,-0.168023363,0.015094963,0.105735421,-0.160512954,0.028863812,0.030951446,-0.073947184,0.086606309,-0.067418262,0.241987526,0.015705978,-0.139523432,-0.072667815,0.040740196,-0.203081831,-0.013910614,0.156613499,-0.1185904,-0.240021586,-0.244171605,0.015581116,0.38387835,0.208163843,-0.134266436,0.029812269,-0.109399334,-0.040526669,0.091239601,0.118118703,-0.042743269,-0.016677991,-0.068284594,0.03651318,0.144898981,-0.03794761,-0.05498293,0.241188407,-0.021682363,-0.000674413,0.020520667,-0.001426916,-0.078741185,-0.036446363,-0.108901955,-0.026002554,-0.054196004,-0.07291922,-0.001537432,0.094552398,-0.243875414,0.08186511,-0.016242877,-0.030443583,-0.011245815,-0.007903923,-0.076173484,-0.039271757,0.133068383,-0.391647995,0.144778416,0.225918353,0.059415273,0.147466585,0.021627471,0.007974479,0.026922118,-0.027410131,-0.119610578,0.001671895,0.056057092,0.001747256,0.050528012,-0.041340105
A01366969,-0.061151017,0.072498463,0.007920098,0.022804376,-0.099893905,-0.035841107,0.039562203,-0.051126264,0.088895984,-0.046310946,0.256621003,-0.100247629,-0.255677223,0.016904557,0.029716395,0.04360196,-0.149431333,-0.059708536,-0.070824794,-0.013336657,0.077681132,-0.02548486,0.076290891,0.106756017,-0.064526968,-0.363590091,-0.055750582,-0.100963227,0.096247062,-0.080024928,-0.004496168,0.054248232,-0.134732127,-0.017419608,0.036105614,0.010934805,-0.077080011,-0.065157324,0.283638716,-0.044936806,-0.205641717,-0.016903181,0.015491209,0.282133639,0.143447697,0.0515907,-0.019057848,-0.058777437,0.052724011,-0.237290174,0.046960056,0.214350551,0.113768697,0.059487239,0.043117095,-0.149714559,0.045274913,0.079015993,-0.188309148,0.004583738,0.021979555,-0.068224564,0.075724922,-0.096906833,0.251147956,0.034301054,-0.134596318,-0.054400582,0.04128528,-0.188491583,-0.015006859,0.117143229,-0.132226646,-0.235972762,-0.228312403,0.018477883,0.3877078,0.185944453,-0.147144616,0.036543824,-0.113596812,-0.060875308,0.103296876,0.129458383,-0.060861297,-0.018728539,-0.083629772,0.032565035,0.128001049,-0.081053272,-0.053035352,0.234753639,0.011076665,0.042240337,0.019731037,-0.017439434,-0.066209868,-0.014303033,-0.077496015,0.027726702,-0.05024112,-0.092710853,0.009256506,0.064100802,-0.254311383,0.091385409,0.012383737,-0.029610287,0.034141738,0.002332182,-0.082032867,-0.073092729,0.102118641,-0.389753729,0.163934365,0.1924586,0.053914662,0.171088725,0.011236453,0.03572838,0.008108063,-0.03767173,-0.145396799,-0.00470687,0.075274579,0.013114121,0.024596693,-0.026402552
A01366969,-0.082442693,0.003597221,0.050073739,0.038262099,-0.04531303,-0.061782081,0.069604099,-0.045715399,0.105712928,-0.03406252,0.246921524,-0.086735971,-0.248813033,0.005359388,-0.043076452,0.103459314,-0.149009675,-0.058038224,-0.068288855,-0.007468741,0.084422506,-0.014804,0.085174583,0.11236582,-0.083778419,-0.325509846,-0.045948394,-0.133253321,0.047455207,-0.052919563,0.000475429,0.007081201,-0.172615707,-0.037163898,0.034687884,-0.037976086,-0.089835852,-0.033804446,0.286624908,-0.014765613,-0.230960846,-0.030909089,0.033419121,0.309440017,0.133499578,0.09083923,0.007316141,-0.021040946,0.05093715,-0.248104364,0.062466666,0.15728195,0.119160868,0.028771542,0.04316029,-0.12915571,-0.021781571,0.150273561,-0.196222991,0.108585119,0.04996796,-0.06688869,0.037753671,-0.101491392,0.224823609,0.037437893,-0.158822402,-0.06542144,0.128516927,-0.203089565,-0.00515773,0.099333495,-0.116855986,-0.266478151,-0.225709662,0.018993489,0.383390546,0.176317558,-0.127382353,0.009122966,-0.053809628,-0.002894748,0.093754284,0.163246214,0.000975501,0.0387538,-0.043358322,-0.014249548,0.109117158,-0.058300447,-0.056156427,0.224284619,-0.02647634,-0.053186942,-0.006067609,-0.035923112,-0.07088878,0.008992201,-0.11340984,0.026649714,-0.08781147,-0.043470968,0.050099172,0.037649848,-0.175009429,0.096483275,-0.028730176,-0.032873016,-0.004928259,0.04778336,-0.090985343,-0.078695223,0.079086058,-0.320093632,0.188168183,0.184724644,0.060370017,0.140068486,-0.016335903,0.048786819,0.043732956,0.02297765,-0.166916847,-0.045560963,0.075217679,-0.028185356,0.096055008,-0.032337639
A01367102,-0.243963525,0.086619847,-0.023837917,-0.027529467,-0.095230699,-0.069654942,-0.065388255,-0.082490057,0.171482742,-0.070317484,0.177724838,-0.083454847,-0.244511053,-0.061679855,-0.016830742,0.100182749,-0.248070493,-0.141275615,0.007093359,-0.074225157,-0.000718575,-0.046408512,0.06604898,0.060685106,-0.077056475,-0.330793232,-0.114584342,-0.123783708,0.026395949,-0.039083801,0.020747118,0.056196369,-0.162539393,-0.086220503,0.042427428,0.08340019,0.027544582,-0.009000901,0.240434602,-0.068647377,-0.135674417,-0.082061417,0.056135558,0.309265077,0.188477233,0.038408533,-0.03507375,-0.068774827,0.166790515,-0.227693856,0.076965019,0.215850815,0.129154012,-0.000120837,0.116001084,-0.044724047,0.020060323,0.175478831,-0.190368861,0.065459184,0.054642893,0.032829255,0.012809041,-0.071491346,0.241125196,0.133323535,-0.134422019,-0.147009611,0.166814446,-0.142536864,-0.07948342,0.109625384,-0.135415912,-0.256640077,-0.294611424,0.031665169,0.382028341,0.124054462,-0.116271153,0.042872369,-0.003066974,-0.137985677,0.068123437,0.148900837,-0.120079383,-0.009166699,-0.063476905,0.027479043,0.206605285,0.015698072,-0.107895322,0.181421101,-0.001962543,0.017359404,0.040628217,0.077704452,-0.014711374,-0.035625149,-0.202941924,-0.011344151,0.053837366,-0.054474011,-0.059558112,0.09183576,-0.117841892,0.029317696,-0.010918021,-0.025206804,-0.130644217,-0.039864622,-0.093887128,0.009466741,0.134030804,-0.282613963,0.186214402,0.13335973,0.012203759,0.135434881,0.015299426,-0.006680747,0.07302817,-0.040102169,-0.072323203,-0.104197234,0.062021095,0.014309084,0.067989483,0.018226789
A01367102,-0.195447087,0.084162503,0.010628687,-0.021292761,-0.061540749,-0.007926248,-0.046992384,-0.123889863,0.197468147,-0.14955835,0.134407848,-0.00447684,-0.221855655,-0.092966042,-0.107005134,0.098687485,-0.106355011,-0.228771865,0.000782773,-0.109994799,0.016372455,-0.009247015,-0.031309038,0.050116021,-0.200641185,-0.326539338,-0.107219681,-0.106189683,0.001901997,-0.110503696,-0.079430602,0.002324081,-0.181445479,-0.027454436,-0.028216235,0.098939538,0.019225074,0.013585077,0.17952624,0.03650691,-0.152376726,-0.057716839,0.094180524,0.320250034,0.202669442,0.039786816,0.009439319,-0.047444344,0.149442434,-0.225336134,0.046461526,0.114553191,0.132426247,0.051709186,0.08312282,-0.163888633,-0.026042715,0.077880338,-0.117648922,0.121943809,0.002449926,-0.05307775,-0.021595992,0.044204626,0.255328119,0.078533947,-0.093012534,-0.075053982,0.222566381,-0.21558401,0.019117963,0.067681633,-0.041950103,-0.197538182,-0.233021125,0.06848871,0.466532588,0.187951729,-0.117586888,0.06485045,-0.060584377,-0.062370762,0.089723915,0.054673664,-0.159781232,0.06920287,-0.132808387,0.052572563,0.282412648,0.072980151,-0.019689389,0.171465307,0.011627112,0.073546521,0.087894745,0.065334715,-0.144122571,-0.023761299,-0.120896593,-0.03596928,0.043570891,-0.109150074,0.03133003,0.099213831,-0.133230746,0.121026501,-4.85E-05,-0.030695595,-0.089785159,0.075080477,-0.09096472,-0.029819962,0.119655788,-0.215956643,0.13222754,0.127359435,0.023400821,0.186881199,0.085596405,0.027473308,0.01628821,-0.034208938,-0.062804066,-0.077559799,0.019579269,-0.081955791,0.145728007,0.044667613
